service_id,name,Description,category
bb007753-018f-40dd-9ef6-9bc97efcf316,Formulare,"Formulare. 

Documente necesare:
- Cerere de inscriere in asociatie
- Fisa pentru operatiuni diverse
- Fisa pentru valori materiale
- Cerere pentru transformarea asociatiei de locatari in asociatie de proprietari
- Jurnal pentru operatiuni diverse
- Lista de plata a cotelor de contributie
- Model convocator adunare generala
- Model acord de asociere
- Model proces verbal al adunarii generale de constituire
- Registru inventar
- Registru jurnal
- Registru pentru evidenta fondului de reparatii
- Registru pentru evidenta fondului de rulment
- Registru pentru evidenta sumelor speciale
- Formular situatie activ si pasiv
- Cerere judecatorie actualizare date asociatie
",Asociatii de proprietari
a97fca5c-82eb-4b00-a7d0-0c4cffc417a3,Scutiri de la plata impozitului,"Scutiri de la plata impozitului. Pentru moment, cererea nu se poate depune din platforma actuala si este necesara accesarea platformei Atlas.
Link Atlas

Documente necesare:
- Act de proprietate

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- act-identitate

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- act-identitate

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- act-identitate

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- Declaratie despre proprietati: declaratie pe proprie raspundere ca nu detine alte proprietati in afara celei de domiciliu

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- Declaratie despre venituri: declaratie pe proprie raspundere ca nu are alte venituri 

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- Documente care atesta scutirea de impozit

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- formular

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- formular

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- formular

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- Certificat de handicap

Dacă Precizați tipul de scutire:, atunci sunt necesare următoarele documente:
- Adeverinta de venit
",Persoane fizice
ea88b4a5-26bc-48a7-9cbd-b14620178be0,Declararea mijloacelor de transport pentru persoane fizice,"Declararea mijloacelor de transport pentru persoane fizice. Pentru moment, cererea nu se poate depune din platforma actuala si este necesara accesarea platformei Atlas.
Link Atlas

Documente necesare:
- Act de dobandire, dupa caz:: 
Contract vanzare-cumparare inregistrat la primaria vanzatorului cu numar REMTII (Registrul de evidenta a mijloacelor de transport supuse inmatricularii/inregistrarii)
Factura fiscala inregistrata la primaria vanzatorului cu numar REMTII plus certificat fiscal vanzator valabil in luna vanzarii sau ulterior
Contract de donatie inregistrat la primaria donatorului cu numar REMTII
Certificat de mostenitor inregistrat la primaria decedatului cu numar REMTII
Hotarare judecatoreasca definitiva si irevocabila
Contract de leasing si proces verbal de predare primire
Contract de novatie inregistrat la primaria fostului utilizator sau a firmei de leasing cu nr REMTII si certificat fiscal fara datorii valabil in luna cumpararii mijlocului de transport sau ulterior
Proces verbal de adjudecare etc.

- Cartea de identitate a mijlocului de transport
- act-identitate: CI/CUI/CIF, dupa caz al vanzatorului si cumparatorului

Dacă Vehiculul este la final de leasing?, atunci sunt necesare următoarele documente:
- Factura cu valoare reziduala

Dacă Vehiculul a fost dobândit în străinătate?, atunci sunt necesare următoarele documente:
- Traducerea contractului de vanzare-cumparare

Dacă Vehiculul a fost dobândit în străinătate?, atunci sunt necesare următoarele documente:
- Traducerea contractului de vanzare-cumparare

Dacă Vehiculul a fost dobândit în străinătate?, atunci sunt necesare următoarele documente:
- Traducerea cartii de identitate a vehiculului

Dacă Vehiculul a fost dobândit în străinătate?, atunci sunt necesare următoarele documente:
- Traducerea cartii de identitate a vehiculului

Dacă Vehiculul a fost dobândit în străinătate?, atunci sunt necesare următoarele documente:
- Declaratia vamala

Dacă Vehiculul a fost dobândit înainte de 1 ianuarie 2016?, atunci sunt necesare următoarele documente:
- Certificat fiscal

Dacă Proprietarul vehiculului a împuternicit o altă persoană?, atunci sunt necesare următoarele documente:
- imputernicire
",Persoane fizice
f353d553-1f8e-4082-b077-64035d0c725d,Restituiri de alte taxe,"Restituiri de alte taxe. Pentru moment, cererea nu se poate depune din platforma actuala si este necesara accesarea platformei Atlas.
Link Atlas

Documente necesare:
- Cerere de restituire
- act-identitate: al solicitantului
- Actul justificativ pentru restituire: chitanta neutilizata in original pentru care se cere restituirea;
copie dupa sentinta judecatoreasca definitiva si irevocabila prin care se anuleaza titlul executoriu in baza careia a fost achitata taxa respectiva;
copie chitanta utilizata;
",Persoane fizice
4e37df2a-d953-4dc4-a96e-17fc9d418662,Certificat de urbanism,"Certificat de urbanism.Eliberare certificat de urbanism pentru constructie/desfiintare, PUZ, PUD, alipire/dezlipire/servitute/superficie/uz 

Documente necesare:
- act-identitate: al proprietarului(-ilor) mentionat(ti) in cartea funciara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- extras-cf: Actualizat la zi, eliberat cu maxim 30 de zile in urma

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- extras-cf: Actualizat la zi, eliberat cu maxim 30 de zile in urma

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- extras-cf: Actualizat la zi, eliberat cu maxim 30 de zile in urma

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- extras-cf: Actualizat la zi, eliberat cu maxim 30 de zile in urma

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de situatie (1:500): eliberat de Primaria Municipiului Timisoara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de situatie (1:500): eliberat de Primaria Municipiului Timisoara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de situatie (1:500): eliberat de Primaria Municipiului Timisoara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de situatie (1:500): eliberat de Primaria Municipiului Timisoara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de incadrare in zona (1:5000): eliberat de Primaria Municipiului Timisoara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de incadrare in zona (1:5000): eliberat de Primaria Municipiului Timisoara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de incadrare in zona (1:5000): eliberat de Primaria Municipiului Timisoara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de incadrare in zona (1:5000): eliberat de Primaria Municipiului Timisoara

Dacă Cine inițiază cererea?, atunci sunt necesare următoarele documente:
- imputernicire legalizata

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Extras din planul cadastral de pe ortofotoplan: Actualizat la zi, eliberat cu maxim 30 de zile in urma

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Extras din planul cadastral de pe ortofotoplan: Actualizat la zi, eliberat cu maxim 30 de zile in urma

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Extras din planul cadastral de pe ortofotoplan: Actualizat la zi, eliberat cu maxim 30 de zile in urma

Dacă Există sarcini specificate în cartea funciară?, atunci sunt necesare următoarele documente:
- Acordul beneficiarului ipotecii, interdictiei sau uzufructului: Beneficiarul este mentionat in cartea funciara

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Alte documente: 
Pentru schimbarea de destinatie fara lucrari constructive
Conform Legii 50/1991, se vor atasa:

plan releveu existent
plan releveu propus



Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de incadrare in zona propus: Intocmit de catre o persoana autorizata sa execute lucrari de cadastru

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Inventarul de coordonate Stereo70: Intocmit de catre o persoana autorizata sa execute lucrari de cadastru

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Documentatia in format digital: cu structura fisierelor conform H.C.L. nr. 137/25.03.2008 (fisier .dxf)

Dacă Tip certificat, atunci sunt necesare următoarele documente:
- Planul de amplasament si delimitare a imobilului cotat cu situatia existenta si propusa: Intocmit de catre o persoana autorizata sa execute lucrari de cadastru
",Urbanism
75efb6db-71bc-44b1-b445-5e57e1a3f2bc,Act de identitate,"Act de identitate.Eliberarea actului de identitate (carte de identitate, buletin) in caz de expirare, schimbare domiciliu, pierdere etc. 

Documente necesare:
- Cerere pentru eliberearea actului de identitate: se va imprima FAta-VERSO, pe o singura foaie A4
- certificat-nastere

Dacă Motivul pentru care doriți eliberarea actului de identitate, atunci sunt necesare următoarele documente:
- Actul de identitate existent: si cartea de alegator, daca este cazul.

Dacă Motivul pentru care doriți eliberarea actului de identitate, atunci sunt necesare următoarele documente:
- Actul de identitate existent: si cartea de alegator, daca este cazul.

Dacă Motivul pentru care doriți eliberarea actului de identitate, atunci sunt necesare următoarele documente:
- Actul de identitate existent: si cartea de alegator, daca este cazul.

Dacă Motivul pentru care doriți eliberarea actului de identitate, atunci sunt necesare următoarele documente:
- Actul de identitate existent: si cartea de alegator, daca este cazul.

Dacă Motivul pentru care doriți eliberarea actului de identitate, atunci sunt necesare următoarele documente:
- Actul de identitate existent: si cartea de alegator, daca este cazul.

Dacă Motivul pentru care doriți eliberarea actului de identitate, atunci sunt necesare următoarele documente:
- Actul de identitate existent: si cartea de alegator, daca este cazul.

Dacă Starea civilă, atunci sunt necesare următoarele documente:
- certificat-casatorie: Necesar chiar daca prin casatorie nu s-a schimbat numele de familie.
Nu se accepta copie legalizata.
In cazul in care casatoria a fost incheiata la autoritatile locale din strainatate se va prezenta certificatul de casatorie emis ca urmare a transcrierii la S.P.C.L.E.P. / Primaria competenta din Romania, sau ca urmare a inscrierii la Ambasada / Consulatul Romaniei din strainatate.

Dacă Starea civilă, atunci sunt necesare următoarele documente:
- certificat-casatorie: Necesar chiar daca prin casatorie nu s-a schimbat numele de familie.
Nu se accepta copie legalizata.
In cazul in care casatoria a fost incheiata la autoritatile locale din strainatate se va prezenta certificatul de casatorie emis ca urmare a transcrierii la S.P.C.L.E.P. / Primaria competenta din Romania, sau ca urmare a inscrierii la Ambasada / Consulatul Romaniei din strainatate.

Dacă Starea civilă, atunci sunt necesare următoarele documente:
- Acordul parental / conventia incheiata in procedura divortului cu copii minori: In cazul in care prin divortul pronuntat in strainatate se dispune cu privire la exercitarea autoritatii parintesti asupra copiilor minori este necesar ca hotararea de divort sa fie recunoscuta in Romania de catre tribunalul competent. In acest caz se vor prezenta: hotararea judecatoreasca pronuntata in strainatate, in copie simpla si original, traducerea legalizata si hotararea prin care a fost recunoscut divortul(exequator), definitiva.

Dacă Starea civilă, atunci sunt necesare următoarele documente:
- Hotararea de divort definitiva sau certificatul de divort eliberat de notar: In hotararea de divort trebuie sa se precizeze obligatoriu numele de familie al sotilor purtat in urma divortului, exceptie facand situatiile in care in timpul casatoriei sotii nu isi schimba numele de familie (fiecare isi pastreaza numele avut inainte de incheierea casatoriei). In cazul in care s-a omis pronuntarea cu privire la numele de familie purtat in urma divortului trebuie sa solicitati completarea hotararii de divort.
In cazul in care divortul a fost pronuntat in strainatate este necesar ca hotararea sa fie mai intat inscrisa in registrul de casatorie. Pentru detalii privind procedura inscrierii in registrul de casatorie a divortului pronuntat in strainatate va rugam sa accesati acest link.

Dacă Starea civilă, atunci sunt necesare următoarele documente:
- Certificat de deces: Al sotului decedat / sotiei decedate. Nu se accepta copie legalizata.
",Evidenta persoanelor
0e9bfa40-af4f-4b5b-b393-b06bafaae973,inregistrare nastere,"inregistrare nastere.Eliberarea certificatului de nastere pentru nou-nascuti Nasterea trebuie declarata in maxim 30 de zile.
Inregistrarea nasterii se face la serviciul Evidenta Persoanelor sau in cazul in care nasterea a avut loc in alta localitate, la Primaria localitatii respective.

Sanctiuni
Nedeclararea nasterii se sanctioneaza cu amenda de la 50 lei la 150 lei. (art. 63 alin. (1) lit. b) din Legea nr. 119/1996).
 
Daca trec 30 de zile de la nastere
Dupa implinirea termenului de 30 de zile, intocmirea actului de nastere se face la cererea scrisa a declarantului, cu aprobarea primarului unitatii administrativ-teritoriale in a carei raza s-a produs evenimentul, cu avizul conform al serviciului public comunitar judetean de evidenta a persoanelor sau, dupa caz, al Directiei Generale de Evidenta a Persoanelor a Municipiului Bucuresti. Inregistrarea nasterii se realizeaza in termen de 90 de zile de la data solicitarii. (art. 14&sup2; alin. (1) din Legea nr. 119/1996)


Daca parintii nu pot declara nasterea
Daca, din diferite motive, parintii nu pot declara nasterea, obligatia revine medicului, persoanelor care au fost de fata la nastere sau a personalului desemnat din unitatea sanitara in care a avut loc nasterea, sau a oricarei persoane care a luat cunostinta despre nasterea copilului.


In caz de deces al copilului
Nasterea trebuie declarata:

in 3 zile de la data nasterii pentru copilul nascut mort
in 24 de ore de la data decesului pentru copilul nascut viu care a decedat inauntrul termenului de 30 zile



Cetateni necunoscatori ai limbii romane sau cu deficiente auditive/surdocecitate
Cand declaratia nasterii este facuta de un cetatean strain necunoscator al limbii romane ori de o persoana cu handicap auditiv sau surdocecitate, documentele necesare inregistrarii actului se solicita prin intermediul unui interpret autorizat sau, dupa caz, interpret autorizat al limbajului mimico-gestual ori al limbajului specific persoanelor cu surdocecitate.
Pentru a vizualiza lista de interpreti ai limbajului mimico gestual / interpreti ai limbajului specific persoanei cu surdocecitate accesati acest link.


Documente necesare:
- Certificatul constatator al nasterii: Trebuie sa fie intocmit pe formular tip care trebuie sa poarte numar de inregistrare, data certa, sigiliul/stampila unitatii sanitare, semnatura si parafa medicului.

Dacă Cetățenia părinților, atunci sunt necesare următoarele documente:
- Actul de identitate al parintelui roman

Dacă Vârsta mamei, atunci sunt necesare următoarele documente:
- Actul de identitate al reprezentantului legal al mamei

Dacă Vârsta mamei, atunci sunt necesare următoarele documente:
- Actul de identitate al reprezentantului legal al mamei

Dacă Înregistrarea nașterii este făcută de unul din părinții copilului?, atunci sunt necesare următoarele documente:
- Actul de identitate al declarantului

Dacă Mama copilului este divorțată, însă copilul a fost conceput/născut în timpul căsătoriei?, atunci sunt necesare următoarele documente:
- Certificatul de nastere al mamei

Dacă Părinții sunt căsătoriți?, atunci sunt necesare următoarele documente:
- act-identitate-sot-sotie

Dacă Părinții sunt căsătoriți?, atunci sunt necesare următoarele documente:
- act-identitate: Actul dvs. de identitate

Dacă Părinții sunt căsătoriți?, atunci sunt necesare următoarele documente:
- certificat-casatorie: 
Casatoria a fost incheiata in strainatate?
In cazul in care casatoria parintilor a fost incheiata in strainatate si nu a fost transcrisa / inscrisa in registrele de stare civila romane, se procedeaza la transcrierea / inscrierea certificatelor in registrele de stare civila romane; nasterea copilului se inregistreaza dupa transcrierea / inscrierea casatoriei parintilor.Pentru mai multe detalii privind procedura de trascriere a certificatelor de casatorie emise de autoritatile straine accesati acest link.


Dacă Vârsta mamei, atunci sunt necesare următoarele documente:
- Actul de identitate al mamei

Dacă Vârsta mamei, atunci sunt necesare următoarele documente:
- Actul de identitate al mamei

Dacă Părinții sunt căsătoriți?, atunci sunt necesare următoarele documente:
- Certificatul de casatorie: Certificatul trebuie sa fie inregistrat / transcris in registrele de stare civila romane

Dacă Mama copilului este divorțată, însă copilul a fost conceput/născut în timpul căsătoriei?, atunci sunt necesare următoarele documente:
- Certificatul de divort / sentinta definitiva

Dacă Tatăl recunoaște copilul?, atunci sunt necesare următoarele documente:
- Actul de identitate al tatalui: 
Daca tatal este minor
Tatal minor il poate recunoaste singur pe copilul sau daca face dovada discernamantului la momentul recunoasterii, prin efectuarea expertizei psihiatrice.


Dacă Cetățenia părinților, atunci sunt necesare următoarele documente:
- Certificatele de nastere apostilate/supralegalizate: Daca parintii nu sunt casatoriti, se prezinta certificatele de nastere, apostilate / supralegalizate, impreuna cu traducerea legalizata a acestora.

Dacă Cetățenia părinților, atunci sunt necesare următoarele documente:
- Certificatele de nastere apostilate/supralegalizate: Daca parintii nu sunt casatoriti, se prezinta certificatele de nastere, apostilate / supralegalizate, impreuna cu traducerea legalizata a acestora.

Dacă Tatăl recunoaște copilul?, atunci sunt necesare următoarele documente:
- Certificatul de nastere al tatalui

Dacă Cetățenia părinților, atunci sunt necesare următoarele documente:
- Pasaportul/actul de identitate al parintelui strain: Pasaportul parintelui cetatean strain sau apatrid/parintilor cetateni straini sau apatrizi, respectiv actul de identitate pentru cetatenii statelor membre ale Uniunii Europene, sau ai Confederatiei Elvetiene sau, dupa caz, documentul de identitate eliberat de Inspectoratul General pentru Imigrari. 
In cazul cetatenilor straini ale caror acte de identitate nu contin date inscrise prin utilizarea alfabetului latin se prezinta traducerea legalizata a filei care contine datele de identificare ale persoanei.

Dacă Cetățenia părinților, atunci sunt necesare următoarele documente:
- Pasaportul/actul de identitate al parintelui strain: Pasaportul parintelui cetatean strain sau apatrid/parintilor cetateni straini sau apatrizi, respectiv actul de identitate pentru cetatenii statelor membre ale Uniunii Europene, sau ai Confederatiei Elvetiene sau, dupa caz, documentul de identitate eliberat de Inspectoratul General pentru Imigrari. 
In cazul cetatenilor straini ale caror acte de identitate nu contin date inscrise prin utilizarea alfabetului latin se prezinta traducerea legalizata a filei care contine datele de identificare ale persoanei.

Dacă Părinții sunt căsătoriți?, atunci sunt necesare următoarele documente:
- Certificatul de casatorie apostilat/supralegalizat: Certificatul trebuie sa fie apostilat / supralegalizat.

Dacă Cetățenia părinților, atunci sunt necesare următoarele documente:
- Traducerea legalizata a certificatului de casatorie

Dacă Cetățenia părinților, atunci sunt necesare următoarele documente:
- Traducerea legalizata a certificatului de casatorie

Dacă Părinții poartă același nume de familie?, atunci sunt necesare următoarele documente:
- Declaratia cu privire la numele pe care il va dobandi copilul, nesemnata: Daca parintii poarta nume de familie diferite, este necesara declaratia scrisa cu privire la numele pe care il va dobandi copilul.Aceasta trebuie semnata de ambii parinti in fata ofiterului de stare civila sau a notarului public.

Daca parintii nu sunt de acord asupra numelui de familie
In lipsa acordului parintilor cu privire la numele de familie al copilului, instanta de tutela hotaraste numele copilului si comunica de indata hotararea ramasa definitiva la S.P.C.L.E.P. / primaria care a inregistrat actul de nastere; certificatul de nastere se elibereaza numai dupa inscrierea mentiunii privind stabilirea numelui de familie de catre instanta de tutela.


Dacă Tatăl recunoaște copilul?, atunci sunt necesare următoarele documente:
- Declaratia cu privire la numele pe care il va dobandi copilul, nesemnata: Daca parintii poarta nume de familie diferite, este necesara declaratia scrisa cu privire la numele pe care il va dobandi copilul.Aceasta trebuie semnata de ambii parinti in fata ofiterului de stare civila sau a notarului public.

Daca parintii nu sunt de acord asupra numelui de familie
In lipsa acordului parintilor cu privire la numele de familie al copilului, instanta de tutela hotaraste numele copilului si comunica de indata hotararea ramasa definitiva la S.P.C.L.E.P. / primaria care a inregistrat actul de nastere; certificatul de nastere se elibereaza numai dupa inscrierea mentiunii privind stabilirea numelui de familie de catre instanta de tutela.

",Stare civila
6d06ceee-18cb-4b3b-b7b4-58d4509e6f4a,Casatorie,Casatorie. ,Stare civila
e6e81e12-3141-47ca-9e8f-665637bca4fc,Dovada adresei de domiciliu/resedinta,Dovada adresei de domiciliu/resedinta.Necesara pentru eliberarea actului de identitate / viza de flotant ,Evidenta persoanelor
6b433ba5-6a44-4f6a-a06f-4c48bf5d1135,Certificate de stare civila duplicate,Certificate de stare civila duplicate. ,Stare civila
2147fee0-989f-417f-bf03-d6084d38ede9,Extrase multilingve de stare civila,Extrase multilingve de stare civila. ,Stare civila
3f88446e-ea05-463b-846d-77f29be5b9f1,Adeverinta de celibat,Adeverinta de celibat. ,Stare civila
7162ed17-d987-4b3b-a915-f0fa2d52bf84,Schimbare de nume pe cale administrativa,Schimbare de nume pe cale administrativa. ,Stare civila
d53bca53-f440-4368-bf4a-811dcbff2c90,Divort pe cale administrativa,Divort pe cale administrativa. ,Stare civila
e89e8897-2c14-4184-88ea-6b15f90f0c85,Furnizarea datelor din R.N.E.P.,Furnizarea datelor din R.N.E.P..Furnizarea din R.N.E.P. a datelor cu caracter personal privind o persoana fizica ,Evidenta persoanelor
7f484cfd-5a0d-47d2-a6f8-a37133ab3c9d,Planul de situatie si planul de incadrare in zona,Planul de situatie si planul de incadrare in zona. ,Urbanism
4b9f0978-d3c6-4306-8295-52db1c6f6025,Declararea cladirilor dobandite,"Declararea cladirilor dobandite. Pentru moment, cererea nu se poate depune din platforma actuala si este necesara accesarea platformei Atlas.
Link Atlas

Proprietarii cladirilor vor anexa la declaratiile fiscale orice document din care reiese destinatia cladirii (contracte de inchiriere, contracte de comodat, autorizatii de construire),  documentele care atesta modul de inregistrare a cheltuielilor cu utilitatile (facturi) si orice altel documente justificative.
Toate documentele anexate declaratiilor fiscale vor fi semnate de persoanele juridice in cauza pentru conformitate cu originalul.

Documente necesare:
- Declaratie fiscala: pentru stabilirea impozitului/taxei pe cladiri model 2016-ITL-002
- Actul de dobandire: in copie certificata conform cu originalul (exemple: contract vanzare-cumparare, obligatoriu depusa pagina cu autentificarea actului; contract de leasing contract de schimb; dare in plata; donatie; proces-verbal de adjudecare; protocol de predare-primire; sentinta judecatoreasca; contract de concesiune, inchiriere, folosinta, administrare)

Dacă Imobilul a fost dobândit:, atunci sunt necesare următoarele documente:
- Balanta de verificare sau nota contabila: aferenta lunii in care s-a inregistrat in contabilitate valoarea imobilului achizitionat (semnata si datata)
",Persoane juridice
897f12b2-08dd-425a-ab4a-a13973e33798,Solicitare teren agricol,"Solicitare teren agricol.pentru revolutionari 

Documente necesare:
- Cerere de mana
- Declaratie pe proprie raspundere privind terenurile detinute in proprietate in Timisoara si in alte localitati din tara
- certificat-nastere
- act-identitate

Dacă Solicitarea este făcută , atunci sunt necesare următoarele documente:
- Certificat de luptator in Revolutia din Decembrie 1989

Dacă Solicitarea este făcută , atunci sunt necesare următoarele documente:
- Certificat de erou martir al Revolutiei din Decembrie 1989

Dacă Solicitarea este făcută , atunci sunt necesare următoarele documente:
- Certificat de deces
",Fond funciar
6cba11a0-1c2f-420a-b0db-81f6597cd222,Eliberarea adeverintei de atestarea a functionarii cosului de fum,"Eliberarea adeverintei de atestarea a functionarii cosului de fum.Documente necesare pentru eliberarea adeverintei de atestarea a functionarii cosului de fum Pentru eliberarea adeverintei de atestarea a functionarii cosului de fum documentele se depun in scris la Camera 12,str..C.D.Loga nr.1
Cererea nu se supune procedurii aprobarii tacite.

Documente necesare:
- Proces verbal: Copie a procesului verbal de curatare a cosului de fum
- Cerere
",Coserit
48879d08-af96-43af-bbe0-5725bc7ad891,Acordul pentru ocuparea temporara a domeniului public,"Acordul pentru ocuparea temporara a domeniului public. 

Taxa pentru ocuparea domeniului public cu organizari de santier, si materiale de constructii, paleti, recipiente, schele, baraci, macarale sau alte utilaje pentru constructii, in vederea realizarii de investitii si scene, corturi si alte constructii asa cum sunt prevazute la art. 11 lit. (i) si (j) din HCL nr. 320/2022, este de 1 leu/mp, pentru fiecare zi calendaristica, conform prevederilor HCL nr. 573/19.12.2023 privind stabilirea impozitelor si taxelor locale in municipiul Timisoara pentru anul 2024.


Taxa pentru ocuparea domeniului public cu schele necesare executarii lucrarilor de restaurare si conservare, efectuate in conditiile legii, la imobilele clasificate ca monumente istorice, in sensul art. 3  din Legea nr. 422/2001, monument istoric, ansamblu si sit, este de 0,01 lei/mp, pentru fiecare zi calendaristica, conform prevederilor HCL nr. 573/19.12.2023 privind stabilirea impozitelor si taxelor locale in municipiul Timisoara pentru anul 2024.


Taxa pentru ocuparea domeniului public cu schele necesare executarii lucrarilor in conditiile legii nr. 153/2011, privind masuri de crestere a calitatii arhitectural-ambientale a cladirilor, cu modificari si completari ulterioare, este de 0,01 lei/mp pentru fiecare zi calendaristica, conform prevederilor HCL nr. 573/19.12.2023 privind stabilirea impozitelor si taxelor locale in municipiul Timisoara pentru anul 2024.


Taxa pentru ocuparea domeniului public cu schele necesare executarii lucrarilor de interventie pentru cresterea performantei energetice, este de 0,01 lei/mp pentru fiecare zi calendaristica, conform prevederilor HCL nr. 573/19.12.2023 privind stabilirea impozitelor si taxelor locale in municipiul Timisoara pentru anul 2024.


Taxa pentru ocuparea domeniului public cu schele necesare executarii lucrarilor in conditiile art. 3  si art. 11 Legii nr. 50/1991 privind autorizarea executarii lucrarilor de constructii, cu  modificari si completari ulterioare, doar pentru lucrarile care beneficiaza de Autorizatie de Constructie sau Aviz eliberat de Directia Judeteana pentru Cultura Timis, este de 0,01 lei/mp pentru fiecare zi calendaristica, conform prevederilor HCL nr. 573/19.12.2023 privind stabilirea impozitelor si taxelor locale in municipiul Timisoara pentru anul 2024.


Taxa pentru ocuparea domeniului public cu schele necesare executarii lucrarilor in conditiile art. 3  si art. 11 Legii nr. 50/1991 privind autorizarea executarii lucrarilor de constructii, cu  modificari si completari ulterioare, doar pentru lucrarile care NU beneficiaza de Autorizatie de Constructie sau  Aviz eliberat de Directia Judeteana pentru Cultura Timis, este de 1,0 leu/mp pentru fiecare zi calendaristica, incepand cu anul 2023 conform prevederilor HCL nr. 573/19.12.2023 privind stabilirea impozitelor si taxelor locale in municipiul Timisoara pentru anul 2024.


Taxa se poate achita la casieriile Directiei Fiscale a Municipiului Timisoara sau cu Ordin de plata.

Documente necesare:
- Planul de gestiune a deseurilor din constructii/demolari
- Avizul de la Monumente: (daca este cazul)
- formular
- Plansa cu organizarea de santier: (daca este cazul)
- Dovada platii taxei de ocupare a domeniului public
- Autorizatia de construire
- Avizul de principiu mediu urban
- Avizul de gestiune deseuri

Dacă Care este proporția suprafeței de ocupare necesară?, atunci sunt necesare următoarele documente:
- formular: Comisiei de circulatie din cadrul Primariei Municipiului Timisoara
","Mediu, curatenie, deseuri"
01bcb888-cc48-4c84-baae-ec22d5b94fc5,"Adeverinta de teren, animale, etc.","Adeverinta de teren, animale, etc..Adeverinta de teren, animale, etc. inscrise in Registrul agricol sau alte adeverinte privind fondul funciar, necesare dupa caz pentru dosare de somaj, burse scolare, APIA, s.a. 

Documente necesare:
- act-identitate
- Declararea in Registrul Agricol

Dacă Adeverința solicitată este pentru o bursă școlară, un dosar de șomaj sau similar?, atunci sunt necesare următoarele documente:
- Cerere de mana

Dacă Adeverința solicitată este pentru o bursă școlară, un dosar de șomaj sau similar?, atunci sunt necesare următoarele documente:
- Cerere
",Fond funciar
54bcd3b7-417b-47b6-930b-4d8eddddad62,Permis de spargere drum si proces verbal de predare-primire amplasament,"Permis de spargere drum si proces verbal de predare-primire amplasament.Acte necesare pentru obtinerea permisului de spargere si a procesului verbal de predare-primire amplasament conform HCL 13/2009 

Documente necesare:
- Autorizatie de Constructie
- formular: Semnata si stampilata cu stampila firmei care solicita Permisul de spargere.
- Plan de incadrare in zona 1 :5000
- Dovada platii: Dovada platii pentru Permisul de spargere si Procesul verbal de predare-primire amplasament.
Taxa pentru Permisul de spargere este de 158 lei.
Taxa pentru Procesul verbal de predare-primire amplasament este de 210 lei si se plateste anticipat. 
- Plan de situatie conform Autorizatiei de Construire
- Contract refacere: Pentru lucrarile care afecteaza carosabilul si trotuarele (daca este cazul)
- Viza Serviciului Avize Mediu din cadrul Primariei Municipiului Timisoara
- Aviz Comisia de Circulatie: daca este cazul
- Plan Stereo 70: Planurile de situatie, planul de incadrare in zona si celelalte planse se vor depune in format electronic, intr-un document de tip PDF, care sa contina toate semnaturile si stampilele necesare si in format editabil Stereo 70 (dwg).
","Transport, strazi"
